post_id,user_id,full_text,created_at,lang,repost_count,like_count,source
1918438882317640034,1710681474897264641,"DO NOT BELIEVE KRASNOV!
April's surge in revenues represents barely a drop in America's fiscal bucket.
Smoke and mirror BS because the tariff revenue in April  is LESS THAN A QUARTER OF WHAT THE US PAYS EACH MONTH JUST ON THE INTEREST ON THE NATIONAL DEBT!
https://t.co/SBCbcfD1Le",Fri May 02 22:54:07 +0000 2025,en,4,6,Twitter Web App
1918438794065510830,1810379390972473346,ÔNew candidate for biggest blunderÕ: Nicolle Wallace on the latest tariff price hikes set to hit https://t.co/hWXkjmvDJW,Fri May 02 22:53:46 +0000 2025,en,0,0,Twitter Web App
1918438219039084790,2977789093,"And more!  G6+China have a coordinated strategy; Plaza 2.0, as the US isolates itself.  Threaten on the bonds, shorten duration (most cant be absorbed elsewhere), and reduce very long USD exposure.

Lower $ ensures the US feels brunt of tariff price effect.",Fri May 02 22:51:28 +0000 2025,en,0,1,Twitter for iPad
1918438164873502977,1698409725732192256,"CanÕt tariff foreign labor on US soil

#MLB #tariffs https://t.co/Y7LBBw5Sbb",Fri May 02 22:51:16 +0000 2025,en,0,0,Twitter for iPhone
1918447068873670989,1412853126697144324,@txhillcntrysmrt @SpencerHakimian He's giving no incentive for anybody to move manufacturing here. You can't break ground if you have no guarantee of stability. Trump's tariff yo-yo combined with specific product targeting would give me pause and make me keep my options open.,Fri May 02 23:26:38 +0000 2025,en,0,0,Twitter for Android
1918447064587092204,1604744010979233792,"Why did democrats stop talking about the stock market 

https://t.co/dCUFXnOvMD",Fri May 02 23:26:37 +0000 2025,en,0,0,Twitter for iPhone
1918446959771193518,844165827750453248,New jobs report stronger than expected despite Trump tariff chaos https://t.co/2UFO55XAzx via @MSNBC,Fri May 02 23:26:12 +0000 2025,en,0,0,Twitter for Android
1918446790874948037,1757759973294051328,"BREAKING: Nike, $NKE, asks President Trump for tariff exemptions, per CNBC https://t.co/fvu8gxWyrv",Fri May 02 23:25:32 +0000 2025,en,0,2,Twitter for iPhone
1918446210282865004,1908765321659285504,"@crypto_bobby The market drop after Trump's tariff policy provided many buying opportunities. I followed @Investor__Jesse, bought 4 stocks, and made $42,000 in one month.
This is amazing. I love you, Jesse.",Fri May 02 23:23:14 +0000 2025,en,0,0,Twitter Web App
1918446002081513598,58008226,$SPY is now $86 off the April 7 low &amp; only $46 from the Feb 19 ATH. The Trump tariff debacle was a gift. All those complaining about the drop donÕt realize the gift they got.,Fri May 02 23:22:24 +0000 2025,en,0,0,Twitter for iPhone
1918445765166354712,58008226,Market is now back above the April 2 tariff malaise &amp; the jobs report was positive but 60K less than last month. Trump can now stop his rants &amp; tweets. All is well. The April 7 low was his gift.,Fri May 02 23:21:28 +0000 2025,en,0,0,Twitter for iPhone
1918445734958956802,342491243,Trump's April tariff revenue topped $17 billion. Off to a hefty start  https://t.co/b9gQOxIkkl,Fri May 02 23:21:20 +0000 2025,en,0,0,Twitter for iPhone
1918445624120271321,1895656808456323072,"Profits at American oil giants Exxon Mobil and Chevron fall in tandem with waning energy demand 

Crude is now down ~30% from a year ago. IÕm not seeing it at the pump. Are you? Where are gas prices down?
https://t.co/IdED1sirJg",Fri May 02 23:20:54 +0000 2025,en,0,0,Twitter Web App
1918444760710430897,14417082,"I'm sure there will be a couple of things Trump and team want if it goes this way. First, India must tariff China, second it cannot be allowed to be another China on which we are completely dependent.",Fri May 02 23:17:28 +0000 2025,en,0,0,Twitter Web App
1918444556720525337,1011278257348579329,"@JAllison1835 @MilaLovesJoe These tariffs are based on quotas which have not ever been met. The true tariff figures are much much lower.
In fact it was Trump who negotiated and signed the USMCA which these numbers are a part of the deal.",Fri May 02 23:16:39 +0000 2025,en,0,0,Twitter for iPad
1918444513376219443,1602913207,"@CNN @OutFrontCNN #CNN
Nike Air pumps will be more expensive than gold by the time Trump has finished his bonkers tariff war.
They'll be trading those things on Wall St, as securities.",Fri May 02 23:16:29 +0000 2025,en,0,0,Twitter Web App
1918444478169301079,1859959168796647424,"Temu Stops Shipping Products From China to U.S. Customers as Trump Closes Tariff Loophole
https://t.co/mjfTBOA79e",Fri May 02 23:16:21 +0000 2025,en,0,0,Twitter Web App
1918437369340150001,1669794399239426049,"@MarkInvicta @CBSNews Except foreign sellers should pay for tariffs, that's the point. American businesses (us) pay for tariffs and have for years to bring in products that can't be made here, yet China was able to knock them off and sell them tariff-free to US citizens. Thanks to Trump, that can no",Fri May 02 22:48:06 +0000 2025,en,0,1,Twitter Web App
1918437267548352894,2220565552,Why _@Apple_ _@tim_cook_ is not moving their factories to the USA   ?? They hate their country ??? Apple Is Moving US iPhone Assembly to India Amid Tariff Turmoil. _@elonmusk_ _@POTUS46Archive_ _@realDonaldTrump_  https://t.co/NcHjTKTQPi,Fri May 02 22:47:42 +0000 2025,en,1,1,Twitter for iPhone
1918437156688949636,1725347843739660288,"@HealthRanger Mike, you need to stop this. IÕm starting to wonder where youÕre loyalty lies, because it sure doesnÕt sound like itÕs with the USA. Why is it ok for the world to tariff us but we canÕt tariff the world? I like what you do with your research, but youÕre not helping your brand.",Fri May 02 22:47:15 +0000 2025,en,0,0,Twitter for iPhone
1918436950547247359,70128928,"Why one long-time market strategist thinks the best is over for US stocks

https://t.co/kWtbmIi31p",Fri May 02 22:46:26 +0000 2025,en,0,0,Twitter for Android
1918436810520461535,1524096079490428934,"@PeaceOutPeaceIn @cwebbonline Congratulations on listing a bunch of stuff that is vaguely related to the SwissÉ If we can make that stuff here, you can but it here. If Switzerland doesnÕt want to pay higher tariffs they can lower their tariffs on our goods.  

Their highest tariff on the US is 137.7% with an",Fri May 02 22:45:53 +0000 2025,en,0,1,Twitter for iPhone
1918436788047053005,1906766442181042176,@Jim_Jordan Just saw a post 15 Billion in tariff revenue so far paid for by US importers.  You didnÕt mention the tariffs collected on the backs of Americans and are trying to distract with fictitious lower prices.,Fri May 02 22:45:47 +0000 2025,en,0,0,Twitter for iPhone
1918436720883728850,834318368,"@CBSNews Did Trump tell your bosses at Paramount to put lipstick on the pig of his tariff policy, with that stupid steel story?   You neglected to mention how more expensive US steel with drive up prices.   Meanwhile, small businesses are losing income and jobs.",Fri May 02 22:45:31 +0000 2025,en,0,0,Twitter Web App
1918436570996068808,58959427,"Packaging and confirming new ruleÉ
Ups and FedEx r prepared to collect the international parcels and comply with local laws and new U.S. ruleÉ

Commercial carriers: collect 145% tariffs declined valuesÉus postal service option to either charge 120% tariff on low",Fri May 02 22:44:56 +0000 2025,en,0,0,Twitter Web App
1918436269345964350,1661510936237318145,"@jaymann34 @TonerousHyus I didnÕt say Trump wasnÕt fleeing from his tariff policy. All IÕm saying is that in spite of TrumpÕs tariff policies, which all the very sober and judicious types told us were very, very bad, the market seems to be getting back to where it was like 3 months ago.",Fri May 02 22:43:44 +0000 2025,en,0,0,Twitter for iPhone
1918435622810992689,1586921719398178816,"Extraordinary recovery in the US stock market as well as Dax40.
Maybe investors shift their idea that tariff is bad to the economy to the idea that #Trump may be right, tariff can be successful in the long run,",Fri May 02 22:41:09 +0000 2025,en,1,1,Twitter for Android
1918435600748953921,1684943816199983104,@Alice_Weidel Any US tariff/trade deal with Germany needs to require the extremist designation be removed from the AfD. Just like the US is requiring the UK/Starmer to remove recent infringements on free speech on the British.,Fri May 02 22:41:04 +0000 2025,en,2,24,Twitter Web App
1918435438580097227,1716097723634470912,"9 days in a row green on SP 500. Euphoria articles in the WSJ. No good trade deals. Tariff uncertainty as high as ever. Severe decrease in ships coming from China to US ports. CEOs ""crying"" on earnings calls. Nothing to see here folks  $nq $es #trading #fvg #ifvg https://t.co/LLg82Ayo7y",Fri May 02 22:40:26 +0000 2025,en,0,18,Twitter for Android
1918435325505913311,1652526309229092870,@PeteButtigieg Why do other countries charge us a tariff? Someone answer that question.,Fri May 02 22:39:59 +0000 2025,en,0,1,Twitter for iPhone
1918435312893874635,1695643840550670336,"@CrownJuuls @Z_o_y_a__ @Egon_Unique @heshidicjudaism @halfheldsky The problem with USMCA is that Canada and Mexico didnÕt live up to their end of the bargain, doing only the bare minimum for reciprocal trade with the US. Then there is the fentanyl, cartel, and China tariff evasion issues",Fri May 02 22:39:56 +0000 2025,en,0,0,Twitter for iPhone
1918444402915328431,1682516299686244352,"Every wonder why Trump went tariff crazy?  Because this has got them in full blown panic mode.

https://t.co/WzBkrMbVX4",Fri May 02 23:16:03 +0000 2025,en,0,0,Twitter Web App
1918444171255316933,1825748729707769856,@WyzeCam @Matrix_Gigolo Im sure the Chinese former Amazon employees from Seattle are just Trump supporters sharing some basic tariff information.  That's all...tee hee.,Fri May 02 23:15:08 +0000 2025,en,0,0,Twitter for Android
1918444167774257478,14678819,Trump Tariff Survival Guide https://t.co/LXWs5HQ6vP,Fri May 02 23:15:07 +0000 2025,en,0,0,Twitter Web App
1918444026942111810,590211920,"Cabinet MemberÕs Plans Show WHY Washington WonÕt Be Fixed

An example of how weÕve lost the plot Ñ of the Founders.
From half-hearted CAFE standard cuts to swapping BidenÕs carbon tax for TrumpÕs crippling 25% steel tariff, the Dept of Transportation is just one example of the https://t.co/Yr8a1SXuni",Fri May 02 23:14:33 +0000 2025,en,10,23,Twitter Web App
1918443822297825412,1528584900743397376,TrumpÕs 90-Day Tariff Countdown: Global Trade Hits Pause! https://t.co/HjXuYaeFvm via @YouTube TRUMP!,Fri May 02 23:13:44 +0000 2025,en,0,0,Twitter for iPhone
1918443334550376669,1222191146249654272,@Doug69Heffernan I wonder if trump grants them a tariff exemption,Fri May 02 23:11:48 +0000 2025,en,0,1,Twitter for iPhone
1918443176727331218,229867942,For some reason Wendy's is now showing both CAD and USD pricing on their receipts(with the exchange rates)Ñis this due to Trump's tariffs/tariff threats? https://t.co/UyjS78mWZ9,Fri May 02 23:11:10 +0000 2025,en,0,1,Twitter for iPhone
1918443071919857856,1902401603271061508,"@fardog57 @GinnyMcDonald8 I'm with Trump, just don't tariff coffee, there is no made in the USA industry.",Fri May 02 23:10:45 +0000 2025,en,0,0,Twitter for iPhone
1918442465503396229,1908973884323602432,"@ThiccTeddy The market fell after Trump's tariff policy was implemented, which provided me with many buying opportunities. I followed @Speculators_, bought 4 stocks, and made $42,000 in one month. 
Great! I love you",Fri May 02 23:08:21 +0000 2025,en,0,0,Twitter Web App
1918442364529721509,1842299813112721408,"@POTUS Trump Closes Tariff Loophole That Let China Flood America With Knockoff Goods, Drugs

https://t.co/HjCF7xA7qE",Fri May 02 23:07:57 +0000 2025,en,0,0,Twitter Web App
1918442298490171807,1254383174098051073,"@BBCNewsnight @bbcpaddy BBC, why don't you challenge him on these lies?

 Field v. Clark (1892) upheld Congress delegating tariff power to POTUS.
 Trade Expansion Act (1962) and IEEPA (1977) give the President legal authority under national security and emergency powers.
TrumpÕs tariffs were legal.",Fri May 02 23:07:41 +0000 2025,en,40,502,Twitter Web App
1918442286125310334,16223616,@NickTimiraos Now it just needs to recover the remaining losses from before liberation day due to Trump continually threatening his tariff day.,Fri May 02 23:07:38 +0000 2025,en,0,9,Twitter for Android
1918442230576017441,1553758352848601089,"@Matt18548209 @MoreNeighbours See this is what I mean by dumb trump tariff logic.

When MandyÕs sells you a salad, are their interests opposed to yours? When nurses bargain for higher pay, are their interests opposed to yours? 

No, thatÕs silly. People get paid for good and services other people want to buy",Fri May 02 23:07:25 +0000 2025,en,0,0,Twitter for iPhone
1918441820666671161,380319670,"@mjfree _  Via French, Italian and Turkish, it ultimately came to English from Arabic [Concise OED, print copy].

There's also this : https://t.co/VYmTvuZN8r.",Fri May 02 23:05:47 +0000 2025,en,0,0,Twitter Web App
1918441291932942385,788897356624171008,"Do you side with President Trump or Jeff Bezos?

Amazon says they're labelling tariff price-hikes on foreign productsÑputting China first.

Amazon should PROUDLY display a Made-in-America  sticker on all great American products! 
@AbsoluteWithE @realMikeLindell https://t.co/KJnhVwqRxq",Fri May 02 23:03:41 +0000 2025,en,7,28,Twitter Web App
1918441132175876195,2948675321,"@PatriotChris__ @atrupar Tariff's are not working. Most have been eliminated. Just today, he backed down on China. The economy is thriving because with limited tariff impact, the Biden economy is still going strong. Trump has not impacted the economy. He pointed that out yesterday.",Fri May 02 23:03:03 +0000 2025,en,0,2,Twitter Web App
1918441121945899330,61200555,"Auto Workers for Trump Founder @BryPannebecker responds to tariff concerns, Governor Whitmer's hug with President Trump, and more tonight on The Hill. @thehill @newsnation #tariffs #Michigan #ManufacturingJobs https://t.co/xXOASkOaE4",Fri May 02 23:03:01 +0000 2025,en,2,2,Twitter Web App
1918440351649432023,1072711669,"@IvankaNews_ Question:  Trump said he would be transparent during his term. So, where is all the collected tariff money going???  Technically all the American people are contributing to the tariff collection pot because we are paying higher prices. We should know where our money is going!",Fri May 02 22:59:57 +0000 2025,en,2,3,Twitter for iPhone
1918435037462004007,1841972541277253632,@TheRealMAMCo @Aslan_lin23 @LegitTargets 8 Trillion $ investment into the US in 100 days ! Show me any other country who made this move ! 350.000 jobs added in one month (100.000 more than expected ! ) Annndddd 15 Billion $ plus on tariff income in only 4 weeks .... Bro let that sink.,Fri May 02 22:38:50 +0000 2025,en,0,0,Twitter for iPhone
1918434814845436228,1896297124968706048,"@KobeissiLetter Give us the tariff deals, boys.",Fri May 02 22:37:57 +0000 2025,en,0,10,Twitter Web App
1918434627963732024,216104836,"@MsErinTerese @notbyrnsi @GuntherEagleman US stock market lost trillion dollars, AmericanÕs cost of living going sky high, Trump is even scared when Amazon wants to put tariff number out. No ships coming to US port, and Walmart gonna out of stock in two weeks. If you call all of these amazing, you are something else bro",Fri May 02 22:37:12 +0000 2025,en,0,0,Twitter for iPhone
1918434448791753056,1784698415705669632,General markets closed green to end the week strong! $SPX $IXIC $DJI all flashing strength. But is the bear market truly behind usÉ or just one tariff headline away from fresh lows? Stay sharp out here. https://t.co/vwwTcAGsy6,Fri May 02 22:36:30 +0000 2025,en,0,3,Twitter for Android
1918434141453922453,844165827750453248,US stocks end day and week higher on reports China's open to trade talks and strong jobs data. S&amp;P 500 scores longest winning streak in 20 years. https://t.co/ke9gTUGK60,Fri May 02 22:35:16 +0000 2025,en,0,0,Twitter for Android
1918433849966539211,1368729907019268098,"@GrundleMather @TFL1728 come on, please tell us how we are fixing our lost way?  M2 increasing again via fed printing,  doge admitting they cant meet their goals, still funding zelensky, new funding for the israeli genocidal maniacs, tariff recklessness and uncertainty turning the world against us.",Fri May 02 22:34:07 +0000 2025,en,0,0,Twitter Web App
1918433718374445461,1354027537245073408,"$XAUUSD $GOLD Target 3600

ANZ believes the recent drop in gold prices from record highs is a normal and healthy correction. Even with better trade relations between the US and China, the overall economic outlook Ñ including ongoing tariff risks, rising inflation, and slower https://t.co/bcNft6Aq9m",Fri May 02 22:33:35 +0000 2025,en,0,3,Twitter Web App
1918433615676924227,896684270,"$FRGT
Government watchdog
https://t.co/zVNnjBRkv4Êspotlighted an April 30ÊannouncementÊfrom shipping logistics tech company Freight Technologies about its plans to acquire $20 million worth of $TRUMP tokensÊÐ the meme coin President Trump launched:
https://t.co/n1Wb4DlTGS",Fri May 02 22:33:11 +0000 2025,en,0,2,Twitter for Android
1918433291591663783,1706689638541434881,"@olalatech1 I think this is disinformation. Without US ripping off the additional tariff, China shall not talk to US.",Fri May 02 22:31:54 +0000 2025,en,0,2,Twitter for iPhone
1918433173954060413,1899625204529422336,"@chaschristians1 @Therealtesp @KyleKulinski Wow what a novel idea...if only coders weren't also being laid off...

https://t.co/7dS33y1jtr.

People across nearly every industry are being laid off right now. That's what happens when Trump copy pastes the Smoot-Hawley Tariff Act of 1930 which sunk us irreparably deep into",Fri May 02 22:31:26 +0000 2025,en,0,0,Twitter Web App
1918433091099427118,1360279915048939521,"Bitcoin unsure as recession looms, US-China tariff talks kick off
https://t.co/0olgbwPq6P",Fri May 02 22:31:06 +0000 2025,en,0,0,Twitter for Android
1918432785154621709,2729805114,"Here's the tariff question using BTC; 

BTC is worth $96,624.11 in US$

Why is China paying 702,611.40 in Chinese Yuan Renminbi 

and 

Why is Europe only paying 85,503.707 Euros for the same crypto? 

Fiat printing .... btw, I expect BTC to explode in US$ because of what DOGE",Fri May 02 22:29:53 +0000 2025,en,5,13,Twitter Web App
1918432718771163449,1751419448492244992,@Ohh_Schmidty15 @OnlyinFlorida2 @Suzierizzo1 because of trump tariff policy and the daily confusion it is causing it is becoming more and more economically viable to move production out of the USE and then just ship the finished good into the US,Fri May 02 22:29:37 +0000 2025,en,0,0,Twitter Web App
1918432604514345201,1467180806720286722,US Manufacturing Activity Beats Wall Street Estimates Despite Tariff Uncertainty | The Epoch Times https://t.co/65OCImgUiQ,Fri May 02 22:29:10 +0000 2025,en,0,0,Twitter for iPhone
1918432528987504795,733899164,"@SecKennedy Are you passing this on to say, Dept of AG Sec Rollins &amp; the ""tariff team"" incl. Sec Lutnick, so that we can coordinate the removal from domestic product sold within &amp; exported out of the US?",Fri May 02 22:28:52 +0000 2025,en,0,0,Twitter Web App
1918432514101920109,1837666863196594176,"Widespread Unrest In China Over US Tariff Layoffs, UNPAID WAGES, Massive Protests
https://t.co/jbkHp5jXq2",Fri May 02 22:28:48 +0000 2025,en,0,0,Twitter Web App
1918440076453003765,1909723026574188544,"@DelCrxpto @Ripple @circle After the Trump tariff measures were introduced, the market fell, providing many buying opportunities. I followed
@jaismart85
, bought 2 stocks, and made $92,000 in a month.
Awesome! Kevin, I love you.",Fri May 02 22:58:51 +0000 2025,en,0,0,Twitter Web App
1918439960975425795,1249785411091574784,"@SenWarren D
@SenateDems 
Be careful most verbs are taken @Google @googlechrome and might not fair to say and accuse @WHO did all. I thought tariff is an EO and many nations without still not being countries since fights still a reality are punched and boxed in faces by  president Trump.",Fri May 02 22:58:24 +0000 2025,en,0,0,Twitter for iPhone
1918439511555440781,2162026304,HereÕs an interesting statistic. You can look it up for yourself. IÕm tired of digging into all the stuff for other people 92% of the tariff money from TrumpÕs first term was spent compensating American farmers!,Fri May 02 22:56:37 +0000 2025,en,0,0,Twitter for iPhone
1918439178288939021,172192657,@RealPNavarro It looks like youÕre slowly exposing yourself as a saboteur of this 2nd Trump admin  You nearly tanked the economy during the initial tariff role out. It took @SecScottBessent to step in and course correct your mistakes. @LauraLoomer,Fri May 02 22:55:17 +0000 2025,en,0,0,Twitter for iPhone
1918439151126626459,1713384632656556032,Traitor Trump is executing his tariff shit show in order to raise the prices of American product to the point that customers will stop buying from the U.S. and buy from foreign countries instead! Making Russia great again! https://t.co/WzKp0wPerg,Fri May 02 22:55:11 +0000 2025,en,0,0,Twitter for iPhone
1918439097305272356,985385850908295169,Donald J. Trump you are Vladimir PutinÕs bitch because you did not tariff Vladimir PutinÕs Russia you dumbass.,Fri May 02 22:54:58 +0000 2025,en,1,1,Twitter for iPhone
1918439022537429165,1472761662935556099,"@DanHaymore @mairtinofaolain @DefiyantlyFree Sure, and re-shoring $1/hr textile jobs from Vietnam and $6/hr auto mfg jobs from China is gonna make America great again.
And you fantasize that, if Trump keeps the 145% tariff on China, that in 3 years even you would vote GOP?
You have no idea what living in a shit-hole is like",Fri May 02 22:54:40 +0000 2025,en,0,0,Twitter Web App
1918438985715626363,1518726039857467392,@RandPaul @TulsiGabbard Seems pretty obvious from the comments that you stuck your foot in it this time. Why you went down that tariff road is bewildering. You and Massie need to stop grandstanding and help Trump help America!,Fri May 02 22:54:31 +0000 2025,en,0,1,Twitter for iPad
1918438920276017218,1827527511498006528,"Mason-Dixon poll (South Dakota)

President Trump approval (among South Dakota Republicans)
Approve 73%
Disapprove 25%

Trump tariff policies (SD)
Approve 50%
Disapprove 47%

DOGE job performance (SD)
Approve 49%
Disapprove 48%

4/9-4/11 RV 

https://t.co/BhxuYsYyW1",Fri May 02 22:54:16 +0000 2025,en,3,20,Twitter Web App
1918438609855582312,2493686846,@nelson7742 @veritas_vincit7 @bennyjohnson History matters. Trump doesnÕt have a plan other than making money for himself and his friends. He manipulated the stock market with his back &amp; forth on tariffs.  His last tariff war required a bail out for our farmers. He learned nothing. Prices are already going up.,Fri May 02 22:53:02 +0000 2025,en,0,1,Twitter for iPhone
1918438239079416126,1504453455959629824,Trump's April tariff revenue topped $17 billion. That dwarfs any haul from his first term. https://t.co/MtRERI9yOV via @@YahooFinance MORE DISINFORMATION. FROM THE COCKSUCKER. WE WILL HAVE A GREAT DEPRESSION IN A YEAR. DUE TO THIS IDIOTIC CAVEMAN.,Fri May 02 22:51:33 +0000 2025,en,0,0,Twitter Web App
1918432498880827495,1605606755542646789,"@CBSNews I have employees in multiple Asian countries everyday. Vietnam is booming; tariff deal.  China has no lines at the border, restaurants are empty, manufacturing moving out, 250,000 idle containers; no tariff deal. Go to China, few American goods; tariffs on us. STOP THE FAKE NEWS.",Fri May 02 22:28:45 +0000 2025,en,0,0,Twitter Web App
1918432410578170263,1691499066,"""Trump Closes Tariff Loophole That Let China Flood America With Knockoff Goods, Drugs"" - Daily Caller #SmartNews  https://t.co/xWlz1oC5f3",Fri May 02 22:28:24 +0000 2025,en,0,0,Twitter for iPhone
1918432346132586722,18498358,"@CynzGodzchild2 @nadersfolly @PatriotRose17 @GeorgePapa19 China's talking about eliminating their tariffs in return for us not imposing higher tariffs on them. So, once again, we're back to no increased tariff revenues.",Fri May 02 22:28:08 +0000 2025,en,0,0,Twitter Web App
1918432257402126807,739441651,Some of the Temu products are unusable! The master of the deal! Temu Stops Shipping Products From China to U.S. as Trump Closes Tariff Loophole - The New York Times https://t.co/RCI7AylomE,Fri May 02 22:27:47 +0000 2025,en,21,19,Twitter for iPhone
1918432241358721183,1587483405469589504,"@Suzierizzo1 So if you leave US, you will then have to pay a tariff to sell Pepsi products here. How is this a smart decision? You are punishing yourself.",Fri May 02 22:27:43 +0000 2025,en,0,0,Twitter for iPhone
1918431982486470900,1753526713680609280,"@rovercrc They better Hurry up and figure out how theyÕre gonna pay those TARIFF to the US BITCOIN RESERVE?

We donÕt take Cash aka FIAT!!

ItÕs freaking coming so fast. YÕall better hold on.",Fri May 02 22:26:42 +0000 2025,en,0,2,Twitter for iPhone
1918431255139406113,1900249792116363264,"Trump Tariffs gain USA record $17 BILLION  in 100 days... 
#FAFO
https://t.co/lk1DsfqISc",Fri May 02 22:23:48 +0000 2025,en,0,1,Twitter Web App
1918431178497089864,18498358,"@CynzGodzchild2 @nadersfolly @PatriotRose17 @GeorgePapa19 It has nothing to do with gratification. It really is a simple math argument. Increase tariffs and imports will fall. Factories open in the US, imports will fall. Increase the cost of imports, fewer people will buy them, imports will fall. Less tariff revenue all 'round.",Fri May 02 22:23:30 +0000 2025,en,0,0,Twitter Web App
1918430694537347439,195484004,"Special counsel probe uncovers new details about Trump's inaction on #Jan6

#Babbitt #Tariff #economy #Project2025 _@GOP_ _@FoxNews_ _@OANN_ _@TheDemocrats_ _@RpsAgainstTrump_ _@JudiciaryGOP_ #DOJ #DOGE _@NEWSMAX_  https://t.co/EUS8XL396P",Fri May 02 22:21:34 +0000 2025,en,0,0,Twitter for iPhone
1918430627566596142,2199980791,"@SunShine33finds @EffortlesslyCoy @sirDukeDevin Re: Canada - inaccurate. We simply have a ÒquotaÓ system on Dairy. ItÕs so we can keep prices stable (so we donÕt have high cost for basic items like eggs).  US can export to us tariff free, up to Òan agreed quotaÓ.  After that there is a tariff (US does same to Canada).",Fri May 02 22:21:18 +0000 2025,en,0,1,Twitter for iPhone
1918430477263794638,1686293769207812096,"@LangmanVince Depends on the day.
Today we need Trump to tariff the snot out of the countries that tariff us.
It seem like a majo over reach of presidential powers. But the time is now.
Once this settles down, Then we can vote for congress to approve all tariffs.
But today, itÕs damn the",Fri May 02 22:20:43 +0000 2025,en,1,2,Twitter for iPhone
1918430307377676395,1900249792116363264,"@Vincinnatus @Disstropia @FoxNews @AOC Really..? how has Trump hurt you?
nasty $70 Billion income? 
https://t.co/lk1DsfqISc",Fri May 02 22:20:02 +0000 2025,en,0,0,Twitter Web App
1918430264763793622,1485141411091546113,We are paying tariffs. We are. We are. We pay them. Us. The taxpayers.  We pay these tariffs. Do you understand that? DoesnÕt anyone get it?  https://t.co/wuBYTZL5pR,Fri May 02 22:19:52 +0000 2025,en,0,0,Twitter for iPhone
1918429985477706028,2968840056,@XtheDrama @amuse @Maggiert2 Pretty sure China will survive. TheyÕll just replace the American markets with other countries who donÕt want to play stupid tariff games with the US.,Fri May 02 22:18:45 +0000 2025,en,0,1,Twitter for iPhone
1918429906314149913,1311484664239063040,@Acyn Biden's economy could have been blamed if Trump did nothing..If Trump just allowed a few months to go by. Instead all the tariff crap and Doge nonsense did this! He could have worked on policies to help lower costs! He wants to screw the American people and make us weak and poor!,Fri May 02 22:18:27 +0000 2025,en,0,0,Twitter for Android
1918429698339594398,1475947698226442240,"Trump minted the word ""Panican"" in April and gave us sort of a great example of what it means with his tariff walk backs and desperate looking market pumps.",Fri May 02 22:17:37 +0000 2025,en,0,1,Twitter for iPhone
1918429567716606279,1519019725719670784,@tariff_onsol No one complained about the unfair tariffs imposed upon the US for the last 40 years. Now the US demands fair treatment and those politicians who allowed these abuses are criticizing the corrective measures know as Tariffs Temporary Tariffs shame on them for not paying attention,Fri May 02 22:17:06 +0000 2025,en,0,0,Twitter for iPhone
1918429527359013294,34824846,"@Jake1722208755 @CNBC Baloney. Tariff revenue is streaming into the treasury and China is getting crushed. Over 10 million jobs lost and factories closing. 

This was the plan since day one. 

The man who took a bullet in the head for us doesnÕt cave. 

Rejoice prosperity for all is coming",Fri May 02 22:16:56 +0000 2025,en,0,0,Twitter for iPhone
1918429433658261548,14962512,Japan's finance minister calls U.S. Treasury holdings 'a card' in Trump tariff talks - Fast Company https://t.co/N69lPSORdA,Fri May 02 22:16:34 +0000 2025,en,0,0,Twitter for iPad
1918429388959613060,1549136318,"At Fictiv, weÕre committed to helping you stay ahead of global trade shifts. Check out our go-to guide on tariffs and import duties:
  https://t.co/mMUmWu2dBI

Follow us for ongoing updates right here or in your inbox.",Fri May 02 22:16:23 +0000 2025,en,0,0,Twitter Web App
1918429286828060742,1375743765864923136,"retail top-blasting US equities back to pre-""liberation day"" levels -- despite no meaningful progress in tariff negotiations -- is just my kind of humor",Fri May 02 22:15:59 +0000 2025,en,1,10,Twitter Web App
1918429249372848437,1898427750316113920,@ChristinaHambu4 @ItsAndyRyan @StephenKing We are not making up stories abt looney tariff policies. It was Jap car imports in the 1980's that stopped the bloated over manned US car industry from producing over priced rust buckets. That helped  not only US  consumers but America from the spin offs from a dynamic industry.,Fri May 02 22:15:50 +0000 2025,en,0,0,Twitter for Android
1918429134621221219,1852373122999066624,"@NotaRINO2025 @bennyjohnson For stopping Temu from abusing the de minimis tariff loophole to ship their slave labor crap to the US?

TDS or Chinese shill?",Fri May 02 22:15:23 +0000 2025,en,0,0,Twitter Web App
1918428851736129812,1561759567704428545,"@myabradshaw78 The liberals will scream bloody murder. We are in a crisis. How dare cons bring this up again!
Not much of a crisis when the former ambassador to Canada from the US dared CTV to show him where one tariff has been applied to Canada! Crickets than topic change!
In the meantime",Fri May 02 22:14:15 +0000 2025,en,0,0,Twitter for Android
1918428680239591574,783389887,@Suzierizzo1 Sugar water made from US grown corn syrup.  WhereÕs the tariff,Fri May 02 22:13:34 +0000 2025,en,0,0,Twitter for iPhone
1918428370423169462,464140421,"@Elizag123410 @databob55 @DefiyantlyFree Hmmm. 

I own ABC widget company and currently source 50% of my sales to the US. My product sells for $10 plus the tariff so now it's $25. According to market research at a $25 price point my sales volume drop in the US  by 70%. 

Now I sit down with my bankers, suppliers,",Fri May 02 22:12:20 +0000 2025,en,0,0,Twitter Web App
1918427946055839871,1159061901990490112,"@DanHaymore @databob55 @DefiyantlyFree Mercedes already has a factory in the US and already produces 60% of its US sales in Alabama. 

The tariff absorption only pertains to the 2025 lineup and still for undisclosed models. 

This is calculated crisis management and marketing.",Fri May 02 22:10:39 +0000 2025,en,0,0,Twitter for iPhone
